full_text;cleaned;cleaned_token;count;sentiment
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/SOVkCg6CQ7;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Keributan melibatkan petugas sekuriti LRT Jabodebek dengan driver ojol terjadi di Kuningan, Jaksel. Kasus tersebut telah diselesaikan secara kekeluargaan. https://t.co/3tLpF6ysPq;keributan melibatkan petugas sekuriti lrt jabodebek driver ojol kuningan jaksel diselesaikan kekeluargaan;['keributan', 'melibatkan', 'petugas', 'sekuriti', 'lrt', 'jabodebek', 'driver', 'ojol', 'kuningan', 'jaksel', 'diselesaikan', 'kekeluargaan'];-1;negatif
Itu yang terjadi pada LRT jabodebek. pengusul proyeknya adhi karya, pengembang properti adhi karya, yang nanggung operasional dan utang adalah PT KAI. Padahal nilai tanahnya yang dapet si Adhi Karya.;lrt jabodebek pengusul proyeknya adhi karya pengembang properti adhi karya nanggung operasional utang pt kai nilai tanahnya dapet adhi karya;['lrt', 'jabodebek', 'pengusul', 'proyek', 'nya', 'adhi', 'karya', 'pengembang', 'properti', 'adhi', 'karya', 'nanggung', 'operasional', 'utang', 'pt', 'kai', 'nilai', 'tanah', 'nya', 'dapet', 'adhi', 'karya'];0;netral
Pihak PT Kereta Api Indonesia (Persero) Divisi Light Rail Transit Jabodebek (KAI LRT Jabodebek) menyebutkan bahwa keributan yang terjadi antara driver ojek online (ojol) dan satuan pengamanan (satpam) pihaknya terjadi karena salah paham. Security mengingatkan agar para ojol tidak� https://t.co/MeG8ILNukr;pt kereta api indonesia persero divisi light rail transit jabodebek kai lrt jabodebek keributan driver ojek online ojol satuan pengamanan satpam salah paham security ojol tidak�;['pt', 'kereta', 'api', 'indonesia', 'persero', 'divisi', 'light', 'rail', 'transit', 'jabodebek', 'kai', 'lrt', 'jabodebek', 'keributan', 'driver', 'ojek', 'online', 'ojol', 'satuan', 'pengamanan', 'satpam', 'salah', 'paham', 'security', 'ojol', 'tidak�'];-2;negatif
Petugas sekuriti LRT Jabodebek terlibat keributan dengan pengemudi ojol di Kuningan, Jaksel. Seorang petugas sekuriti dan driver ojol dilarikan ke RS. https://t.co/p0bid5AShq;petugas sekuriti lrt jabodebek terlibat keributan pengemudi ojol kuningan jaksel petugas sekuriti driver ojol dilarikan rs;['petugas', 'sekuriti', 'lrt', 'jabodebek', 'terlibat', 'keributan', 'pengemudi', 'ojol', 'kuningan', 'jaksel', 'petugas', 'sekuriti', 'driver', 'ojol', 'dilarikan', 'rs'];-1;negatif
Petugas sekuriti LRT Jabodebek terlibat keributan dengan pengemudi ojol di Kuningan, Jaksel. Keributan itu terjadi akibat kesalahpahaman. https://t.co/6VTjSgjnnd;petugas sekuriti lrt jabodebek terlibat keributan pengemudi ojol kuningan jaksel keributan akibat kesalahpahaman;['petugas', 'sekuriti', 'lrt', 'jabodebek', 'terlibat', 'keributan', 'pengemudi', 'ojol', 'kuningan', 'jaksel', 'keributan', 'akibat', 'kesalahpahaman'];-2;negatif
Video keributan antara petugas keamanan Light Rail Transit (LRT) Jabodebek dan pengemudi ojek online (Ojol) viral di media sosial (medsos) yang mana tiga petugas keamanan LRT Jabodebek dikepung sejumlah tukang ojek https://t.co/TikRLi5zS9;video keributan petugas keamanan light rail transit lrt jabodebek pengemudi ojek online ojol viral media sosial medsos petugas keamanan lrt jabodebek dikepung tukang ojek;['video', 'keributan', 'petugas', 'keamanan', 'light', 'rail', 'transit', 'lrt', 'jabodebek', 'pengemudi', 'ojek', 'online', 'ojol', 'viral', 'media', 'sosial', 'medsos', 'petugas', 'keamanan', 'lrt', 'jabodebek', 'dikepung', 'tukang', 'ojek'];-1;negatif
?? Damai..damai jangan pada gelud, sama� cari duit. ?? Security mengingatkan ojol untuk tak menunggu terlalu dekat pintu keluar karena itu flow penumpang. Saat petugas sekuriti LRT Jabodebek menegur, driver ojol tak terima dan marah hingga akhirnya terjadi keributan. Diduga ojol� https://t.co/edHxL5RzWi;?? damaidamai gelud sama� cari duit?? security ojol tak menunggu pintu flow penumpang petugas sekuriti lrt jabodebek menegur driver ojol tak terima marah hingga keributan diduga ojol�;['??', 'damaidamai', 'gelud', 'sama�', 'cari', 'duit??', 'security', 'ojol', 'tak', 'menunggu', 'pintu', 'flow', 'penumpang', 'petugas', 'sekuriti', 'lrt', 'jabodebek', 'menegur', 'driver', 'ojol', 'tak', 'terima', 'marah', 'hingga', 'keributan', 'diduga', 'ojol�'];-3;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/8lRsbT1VZH;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
@lrtjabodebek tolong dong dikasih info yang jelas ke penumpang yang tujuan harjamukti-dukuh atas naik turun dan pindah kereta di Stasiun Ciracas.;tolong dikasih info penumpang tujuan harjamuktidukuh turun pindah kereta stasiun ciracas;['tolong', 'dikasih', 'info', 'penumpang', 'tujuan', 'harjamuktidukuh', 'turun', 'pindah', 'kereta', 'stasiun', 'ciracas'];-1;negatif
Viral video yang menunjukkan keributan antara petugas keamanan LRT Jabodebek dan driver ojol di kawasan Kuningan, Setiabudi, Jaksel. Pihak LRT menyayangkan hal ini. https://t.co/Wa0VB2VZnA;viral video keributan petugas keamanan lrt jabodebek driver ojol kawasan kuningan setiabudi jaksel lrt menyayangkan hal;['viral', 'video', 'keributan', 'petugas', 'keamanan', 'lrt', 'jabodebek', 'driver', 'ojol', 'kawasan', 'kuningan', 'setiabudi', 'jaksel', 'lrt', 'menyayangkan', 'hal'];-2;negatif
@babangkres Adaa lrt jabodebek samaa TJ;adaa lrt jabodebek samaa tj;['adaa', 'lrt', 'jabodebek', 'samaa', 'tj'];0;netral
Siap-siap! Kereta LRT Jabodebek Bakal Ditambah, Jadwal Berubah? https://t.co/dpuuamjdsC;siapsiap kereta lrt jabodebek ditambah jadwal berubah;['siapsiap', 'kereta', 'lrt', 'jabodebek', 'ditambah', 'jadwal', 'berubah'];1;positif
FYI sekarang naik LRT Jabodebek pas rush hour sudah seramai ini.  Ini jauh berbeda dari awal-awal beroperasi.  Semoga memang indikasi makin banyak yg switch dari kendaraan pribadi ke transportasi publik sebagai moda utama.  Sekaligus indikasi LRT Jabodebek sudah lebih reliable(?) https://t.co/TbORiRt2R1;fyi lrt jabodebek rush hour seramai berbeda awalawal beroperasi semoga indikasi switch kendaraan pribadi transportasi publik moda utama indikasi lrt jabodebek reliable;['fyi', 'lrt', 'jabodebek', 'rush', 'hour', 'seramai', 'berbeda', 'awalawal', 'beroperasi', 'semoga', 'indikasi', 'switch', 'kendaraan', 'pribadi', 'transportasi', 'publik', 'moda', 'utama', 'indikasi', 'lrt', 'jabodebek', 'reliable'];1;positif
@mrtjakarta Ambil cth @lrtjabodebek min di stasiun Bekasi Barat langsung terhub. dgn Revo Mall. Mereka bisa masa kalian tdk @mrtjakarta ??;ambil cth min stasiun bekasi barat langsung terhub dgn revo mall tdk??;['ambil', 'cth', 'min', 'stasiun', 'bekasi', 'barat', 'langsung', 'terhub', 'dgn', 'revo', 'mall', 'tdk??'];1;positif
akhirnya, ngerasain jg #goweskombi #bogorjakarta #lrtjabodebek https://t.co/aE0qaHAE7P;ngerasain jg goweskombi bogorjakarta lrtjabodebek;['ngerasain', 'jg', 'goweskombi', 'bogorjakarta', 'lrtjabodebek'];0;netral
gangguan mulu deh @lrtjabodebek benerin kek udah brp kali sering bgt gangguan. bikin org telat kemana2;gangguan mulu deh benerin kek brp gangguan bikin orang telat kemana;['gangguan', 'mulu', 'deh', 'benerin', 'kek', 'brp', 'gangguan', 'bikin', 'orang', 'telat', 'kemana'];-3;negatif
@lrtjabodebek tarif dari bekasi barat ke kuningan berapa ya? paling mlm dari kuningan jam brp?;tarif bekasi barat kuningan mlm kuningan jam brp;['tarif', 'bekasi', 'barat', 'kuningan', 'mlm', 'kuningan', 'jam', 'brp'];0;netral
Hari ini naik LRT Jabodebek buat commute tapi bikin parno ??  Pagi-pagi, udah mau sampe st Setiabudi tiba2 kereta berhenti 1-2 menit.  Sorenya pas pulang, di st Halim lampu + AC tiba2 mati tepat setelah ada gledeg &amp  kondisi hujan deres.  Apa tdk deg2an apalagi i bawa bayi ??;lrt jabodebek commute bikin parno?? pagipagi sampe st setiabudi kereta berhenti menit sorenya pulang st halim lampu ac mati gledeg amp kondisi hujan deres tdk i bawa bayi??;['lrt', 'jabodebek', 'commute', 'bikin', 'parno??', 'pagipagi', 'sampe', 'st', 'setiabudi', 'kereta', 'berhenti', 'menit', 'sore', 'nya', 'pulang', 'st', 'halim', 'lampu', 'ac', 'mati', 'gledeg', 'amp', 'kondisi', 'hujan', 'deres', 'tdk', 'i', 'bawa', 'bayi??'];-1;negatif
Tarif Promo LRT Jabodebek Berakhir 29 Februari, Bakal Diperpanjang? https://t.co/oGeAfwdJrT;tarif promo lrt jabodebek februari diperpanjang;['tarif', 'promo', 'lrt', 'jabodebek', 'februari', 'diperpanjang'];0;netral
@KAI121 sebenarnya pengelola prasarana @lrtjabodebek itu Satker LRT Jabodebek atau lembaga DJKA lainnya atau KAI langsung ya?  Tu udah banyak eskalator di LRT Jabodebek pada mati, padahal LRT Jabodebek sepadat apa sih;pengelola prasarana satker lrt jabodebek lembaga djka kai langsung tu eskalator lrt jabodebek mati lrt jabodebek sepadat;['pengelola', 'prasarana', 'satker', 'lrt', 'jabodebek', 'lembaga', 'djka', 'kai', 'langsung', 'tu', 'eskalator', 'lrt', 'jabodebek', 'mati', 'lrt', 'jabodebek', 'sepadat'];-1;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/ojyC7ISTRH;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Nih, ada kabar baik buat kamu, para pengguna LRT Jabodebek yang suka pulang malam atau lembur dadakan! Mulai 16 Januari, LRT Jabodebek bikin penyesuaian baru dengan memperpanjang waktu layanan operasi. #LayananLRTJabodebekDiperpanjang https://t.co/FXXOt5PLu2;nih kabar pengguna lrt jabodebek suka pulang malam lembur dadakan januari lrt jabodebek bikin penyesuaian memperpanjang layanan operasi layananlrtjabodebekdiperpanjang;['nih', 'kabar', 'pengguna', 'lrt', 'jabodebek', 'suka', 'pulang', 'malam', 'lembur', 'dadakan', 'januari', 'lrt', 'jabodebek', 'bikin', 'penyesuaian', 'memperpanjang', 'layanan', 'operasi', 'layananlrtjabodebekdiperpanjang'];1;positif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/0EdJj1GXCL;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
#KAIPerpanjangLayananLRTJabodebek  Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/45fHeQHg5Q;kaiperpanjanglayananlrtjabodebek pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['kaiperpanjanglayananlrtjabodebek', 'pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Ternyata Ini Penyebab Gangguan Operasional LRT Jabodebek - https://t.co/KE7XI1X97I https://t.co/ELIxDL8s58;penyebab gangguan operasional lrt jabodebek;['penyebab', 'gangguan', 'operasional', 'lrt', 'jabodebek'];-1;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/XarEolJhrT;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
500T bisa bikin 10 rute baru LRT. Bikin LRT ring di Jabodebek, Semarang, Surabaya dan kota lain bakal bikin hemat waktu dan hemat biaya juga. Dibandingkan invest di HSR yg cuma hemat waktu dan hanya kalangan middle class ke atas dan business trip yang make.;t bikin lrt bikin lrt ring jabodebek semarang surabaya kota bikin hemat hemat biaya dibandingkan invest hsr hemat kalangan middle class business trip make;['t', 'bikin', 'lrt', 'bikin', 'lrt', 'ring', 'jabodebek', 'semarang', 'surabaya', 'kota', 'bikin', 'hemat', 'hemat', 'biaya', 'dibandingkan', 'invest', 'hsr', 'hemat', 'kalangan', 'middle', 'class', 'business', 'trip', 'make'];0;netral
@lrtjabodebek halo admin. Butuh jadwal tiba kereta LRT di masing2 stasiun nih. Kayak CL kan udah ketahuan keberangkatan jam sekian, tiba jam sekian. https://t.co/7XkWZ6fMYb;halo admin butuh jadwal kereta lrt stasiun nih cl ketahuan keberangkatan jam jam;['halo', 'admin', 'butuh', 'jadwal', 'kereta', 'lrt', 'stasiun', 'nih', 'cl', 'ketahuan', 'keberangkatan', 'jam', 'jam'];-1;negatif
LinkAja Indonesia Ada info baru terkait tarif LRT Jabodebek nih. Cek gambar di bawah ini ya! Jangan lupa ya buat bayar LRT Jabodebek pakai LinkAja. Bayarnya bisa shake-shake loh. Kamu bisa simak info lengkapnya di tautan ini ya https://t.co/75oVXVVcH4... https://t.co/RgI9TRI1Ts;linkaja indonesia info terkait tarif lrt jabodebek nih cek gambar lupa bayar lrt jabodebek pakai linkaja bayarnya shakeshake loh simak info lengkapnya tautan;['linkaja', 'indonesia', 'info', 'terkait', 'tarif', 'lrt', 'jabodebek', 'nih', 'cek', 'gambar', 'lupa', 'bayar', 'lrt', 'jabodebek', 'pakai', 'linkaja', 'bayar', 'nya', 'shakeshake', 'loh', 'simak', 'info', 'lengkap', 'nya', 'tautan'];0;netral
Gangguan Sementara LRT Jabodebek Teratasi, Penyebab Belum Terungkap https://t.co/qeKooW4kDh #lrt #jabodebek #gangguan #kai;gangguan lrt jabodebek teratasi penyebab terungkap lrt jabodebek gangguan kai;['gangguan', 'lrt', 'jabodebek', 'teratasi', 'penyebab', 'terungkap', 'lrt', 'jabodebek', 'gangguan', 'kai'];-1;negatif
@tukangcil0k @thedufresne Pusat udah di track yg benar bangun transportasi berbasis rel seperti krl joglosemar, lrt palembang, lrt jabodebek, kereta cepat. Kereta api bandara, kereta api Sulawesi.;pusat track bangun transportasi berbasis rel krl joglosemar lrt palembang lrt jabodebek kereta cepat kereta api bandara kereta api sulawesi;['pusat', 'track', 'bangun', 'transportasi', 'berbasis', 'rel', 'krl', 'joglosemar', 'lrt', 'palembang', 'lrt', 'jabodebek', 'kereta', 'cepat', 'kereta', 'api', 'bandara', 'kereta', 'api', 'sulawesi'];1;positif
@TfJakarta Betul, dan semoga aja nasibnya tidak seperti LRT jabodebek yg banyak problemnya itu.;semoga nasibnya lrt jabodebek problemnya;['semoga', 'nasib', 'nya', 'lrt', 'jabodebek', 'problem', 'nya'];-1;negatif
Penumpang LRT Jabodebek Tiba-tiba Diturunkan di Stasiun Pancoran, KAI Buka Suara https://t.co/L5EOAVeHWD;penumpang lrt jabodebek tibatiba diturunkan stasiun pancoran kai buka;['penumpang', 'lrt', 'jabodebek', 'tibatiba', 'diturunkan', 'stasiun', 'pancoran', 'kai', 'buka'];-1;negatif
Kembali Normal, LRT Jabodebek Sempat Turunkan Penumpang di Pancoran karena Gangguan https://t.co/Za8r7syrZD #TempoBisnis;normal lrt jabodebek turunkan penumpang pancoran gangguan tempobisnis;['normal', 'lrt', 'jabodebek', 'turunkan', 'penumpang', 'pancoran', 'gangguan', 'tempobisnis'];-1;negatif
Ada info baru terkait tarif LRT Jabodebek nih. Cek gambar di bawah ini ya! Jangan lupa ya buat bayar LRT Jabodebek pakai LinkAja. Bayarnya bisa shake-shake loh.  Kamu bisa simak info lengkapnya di tautan ini ya https://t.co/LT1IFhN9hi  Customer Service : https://t.co/dCGCU3OSc2 https://t.co/NXIvRlRA0s;info terkait tarif lrt jabodebek nih cek gambar lupa bayar lrt jabodebek pakai linkaja bayarnya shakeshake loh simak info lengkapnya tautan customer service;['info', 'terkait', 'tarif', 'lrt', 'jabodebek', 'nih', 'cek', 'gambar', 'lupa', 'bayar', 'lrt', 'jabodebek', 'pakai', 'linkaja', 'bayar', 'nya', 'shakeshake', 'loh', 'simak', 'info', 'lengkap', 'nya', 'tautan', 'customer', 'service'];0;netral
Kembali Normal, LRT Jabodebek Minta Maaf soal Gangguan di Pancoran https://t.co/CUbrIZHJSI;normal lrt jabodebek maaf gangguan pancoran;['normal', 'lrt', 'jabodebek', 'maaf', 'gangguan', 'pancoran'];-1;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/liLU1iFPot;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Kmrn liat orang pakai crutch, hari ini liat ibu hamil yg terpaksa pakai tangga krn lift rusak, eskalator jg cuma bisa untuk arah naik. Tolonglah @lrtjabodebek &amp  @KAI121 klo kerja yg bener;kmrn liat orang pakai crutch liat hamil terpaksa pakai tangga krn lift rusak eskalator jg tolonglah amp klo kerja bener;['kmrn', 'liat', 'orang', 'pakai', 'crutch', 'liat', 'hamil', 'terpaksa', 'pakai', 'tangga', 'krn', 'lift', 'rusak', 'eskalator', 'jg', 'tolong', 'lah', 'amp', 'klo', 'kerja', 'bener'];-1;negatif
PT KAI Divisi LRT Jabodebek memastikan operasional LRT Jabodebek telah berjalan normal kembali. https://t.co/4XRmRYXkSr;pt kai divisi lrt jabodebek operasional lrt jabodebek berjalan normal;['pt', 'kai', 'divisi', 'lrt', 'jabodebek', 'operasional', 'lrt', 'jabodebek', 'berjalan', 'normal'];1;positif
LRT Jabodebek sempat mengalami gangguan sehingga perlu dilakukan rekayasa pola operasi . https://t.co/ATVtP2enx8;lrt jabodebek mengalami gangguan rekayasa pola operasi;['lrt', 'jabodebek', 'mengalami', 'gangguan', 'rekayasa', 'pola', 'operasi'];-2;negatif
PT KAI Divisi LRT Jabodebek memastikan operasional LRT Jabodebek telah berjalan normal kembali. https://t.co/RxUAgvdRuO;pt kai divisi lrt jabodebek operasional lrt jabodebek berjalan normal;['pt', 'kai', 'divisi', 'lrt', 'jabodebek', 'operasional', 'lrt', 'jabodebek', 'berjalan', 'normal'];1;positif
LRT Jabodebek Sempat Gangguan Siang Tadi, Penyebabnya Masih Misterius https://t.co/8x7v3WMFle;lrt jabodebek gangguan siang penyebabnya misterius;['lrt', 'jabodebek', 'gangguan', 'siang', 'penyebab', 'nya', 'misterius'];-1;negatif
LRT Jabodebek kembali normal setelah sempat mengalami gangguan operasional. #bisnisupdate #update #bisnis #text https://t.co/35Nmn9FEbV;lrt jabodebek normal mengalami gangguan operasional bisnisupdate update bisnis text;['lrt', 'jabodebek', 'normal', 'mengalami', 'gangguan', 'operasional', 'bisnisupdate', 'update', 'bisnis', 'text'];1;positif
LRT Jabodebek Gangguan Lagi, Penumpang Terpaksa Turun di Pancoran https://t.co/5rbGvqJ31I;lrt jabodebek gangguan penumpang terpaksa turun pancoran;['lrt', 'jabodebek', 'gangguan', 'penumpang', 'terpaksa', 'turun', 'pancoran'];-3;negatif
Sore ini @lrtjabodebek masih gangguan nggak nih?;sore gangguan nggak nih;['sore', 'gangguan', 'nggak', 'nih'];-1;negatif
@perapikosongan @lrtjabodebek Setelah liftnya yg mati, eskalatornya jg mati? ??;liftnya mati eskalatornya jg mati??;['lift', 'nya', 'mati', 'eskalator', 'nya', 'jg', 'mati??'];-1;negatif
Menurut penumpang, operasional LRT Jabodebek terus membaik dalam hal headway yang semakin singkat dan pengereman yang tak lagi kasar. https://t.co/8ZnqKvlbKZ;penumpang operasional lrt jabodebek membaik hal headway singkat pengereman tak kasar;['penumpang', 'operasional', 'lrt', 'jabodebek', 'membaik', 'hal', 'headway', 'singkat', 'pengereman', 'tak', 'kasar'];1;positif
@bulle2010 @RadioElshinta Untuk Stasiun LRT Dukuh Atas merupakan area pelayanan dari LRT Jabodebek. Terkait hal tersebut bisa di sampaikan ke mimin @lrtjabodebek ya. Terima kasih ?? (FZ) (2);stasiun lrt dukuh area pelayanan lrt jabodebek terkait hal mimin terima kasih?? fz;['stasiun', 'lrt', 'dukuh', 'area', 'pelayanan', 'lrt', 'jabodebek', 'terkait', 'hal', 'mimin', 'terima', 'kasih??', 'fz'];0;netral
Woy lah @lrtjabodebek kalo ada gangguan kasih tau lah. Udah jauh2 ke stasiun lrt nya ga bisa di jalan sama sekali.;woy gangguan kasih tau stasiun lrt jalan;['woy', 'gangguan', 'kasih', 'tau', 'stasiun', 'lrt', 'jalan'];-1;negatif
@jalur5_ @lrtjabodebek Bangun bang @lrtjbdbrungkad;bangun bang;['bangun', 'bang'];-1;negatif
@lrtjabodebek gangguan kenapa si ah parah bgt, tarif flat rugi dong yang bener aje;gangguan ah parah tarif flat rugi bener aje;['gangguan', 'ah', 'parah', 'tarif', 'flat', 'rugi', 'bener', 'aje'];-3;negatif
LRT Jabodebek mencatat 6.534.549 penumpang telah dilayani selama enam bulan terakhir atau sejak resmi beroperasi pada 28 Agustus 2023.  Diketahui bahwa satu bulan pertama setelah beroperasi LRT Jabodebek hanya mengangkut 103.893 penumpang.  #SmartNews @kompascom https://t.co/AGEFbO5UsF;lrt jabodebek mencatat penumpang dilayani enam resmi beroperasi agustus beroperasi lrt jabodebek mengangkut penumpang smartnews;['lrt', 'jabodebek', 'mencatat', 'penumpang', 'dilayani', 'enam', 'resmi', 'beroperasi', 'agustus', 'beroperasi', 'lrt', 'jabodebek', 'mengangkut', 'penumpang', 'smartnews'];1;positif
@lrtjabodebek dari jatimulya - dukuh atas lagi knp min? Cmn smpe pancoran?;jatimulya dukuh knp min cmn smpe pancoran;['jatimulya', 'dukuh', 'knp', 'min', 'cmn', 'smpe', 'pancoran'];-1;negatif
Sekitar 3 bulan lalu banyak keluhan pengguna LRT Jabodebek terkait waktu tunggu yang sampai 1 jam. Kini bagaimana operasional LRT?  https://t.co/uZEdImr6FE;keluhan pengguna lrt jabodebek terkait tunggu jam operasional lrt;['keluhan', 'pengguna', 'lrt', 'jabodebek', 'terkait', 'tunggu', 'jam', 'operasional', 'lrt'];-1;negatif
Pagi ini (21/2) sekitar jam 07.45 , @lrtjabodebek mengalami gangguan sehingga terjadi keterlambatan pada perjalanan kereta. Tidak diketahui penyebab dari gangguan ini.  Pic: anedmiranda , dora_melompat (X) https://t.co/73GvZRheR3;pagi jam mengalami gangguan keterlambatan perjalanan kereta penyebab gangguan pic anedmiranda doramelompat x;['pagi', 'jam', 'mengalami', 'gangguan', 'keterlambatan', 'perjalanan', 'kereta', 'penyebab', 'gangguan', 'pic', 'anedmiranda', 'doramelompat', 'x'];-3;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/YMUvuoKufz;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
@lrtjabodebek min kalo mau cek barang tertinggal di stasiun lrt cikunir 1, kontak kmn ya?;min cek barang tertinggal stasiun lrt cikunir kontak kmn;['min', 'cek', 'barang', 'tertinggal', 'stasiun', 'lrt', 'cikunir', 'kontak', 'kmn'];0;netral
